Delivery_ID,Order_ID,Rider_ID,Pickup_Time,Arrival_Time_Restaurant,Delivered_Time,Delay_Minutes,Distance_Travelled,Weather_Condition,Traffic_Level
137783,146626,263,10:28:03,10:38:03,11:17:03,15,7.26,Windy,Low
137784,146627,334,11:20:20,11:28:20,11:55:20,2,6.77,Rainy,Low
137785,146628,299,16:04:55,16:05:55,16:52:55,18,9.0,Rainy,High
137786,146630,29,12:30:56,12:41:56,12:53:56,5,3.41,Sunny,High
137787,146631,499,18:24:53,18:33:53,18:50:53,-3,4.7,Sunny,Jam
137788,146632,43,13:45:27,13:49:27,14:26:27,7,3.13,Rainy,Medium
137789,146633,217,08:27:26,08:39:26,09:14:26,16,4.71,Sunny,Medium
137790,146634,735,17:43:05,17:57:05,18:12:05,7,5.17,Cloudy,High
137791,146635,64,20:35:51,20:50:51,21:15:51,3,7.03,Windy,Jam
137792,146636,210,00:34:48,00:41:48,00:38:48,2,9.68,Sunny,Medium
137793,146637,566,15:55:27,15:59:27,16:37:27,11,2.09,Cloudy,High
137794,146638,703,12:09:13,12:17:13,12:21:13,9,8.4,Cloudy,High
137795,146639,186,08:07:20,08:15:20,08:28:20,16,7.4,Sunny,High
137796,146641,117,14:28:26,14:40:26,15:14:26,20,7.3,Windy,Jam
137797,146642,59,05:54:15,05:58:15,06:23:15,8,1.17,Rainy,Medium
137798,146643,645,21:28:42,21:42:42,22:11:42,12,8.75,Windy,Low
137799,146644,216,17:17:04,17:30:04,17:50:04,6,2.34,Windy,Medium
137800,146646,665,19:52:01,20:01:01,20:28:01,15,8.27,Sunny,Jam
137801,146647,533,13:26:13,13:39:13,14:05:13,14,5.06,Sunny,Low
137802,146648,694,15:42:34,15:52:34,15:54:34,-5,8.41,Cloudy,Low
137803,146650,244,11:57:31,12:03:31,12:41:31,14,9.39,Windy,Jam
137804,146651,363,18:19:49,18:26:49,18:39:49,-5,4.95,Cloudy,High
137805,146652,653,17:25:42,17:28:42,17:31:42,11,4.82,Rainy,Jam
137806,146653,476,16:56:32,17:16:32,17:49:32,15,2.91,Cloudy,Medium
137807,146654,8,19:14:21,19:24:21,19:24:21,15,8.0,Rainy,Medium
137808,146655,180,11:06:24,11:14:24,11:42:24,7,2.05,Windy,Low
137809,146656,104,19:14:30,19:29:30,19:28:30,12,9.69,Sunny,Low
137810,146657,316,22:08:25,22:09:25,22:25:25,-3,3.63,Cloudy,Jam
137811,146658,110,09:10:52,09:12:52,09:27:52,-3,2.17,Cloudy,High
137812,146659,669,20:29:40,20:44:40,20:31:40,-1,1.42,Rainy,Jam
137813,146660,528,18:38:57,18:47:57,19:15:57,4,1.68,Sunny,Jam
137814,146661,399,12:47:32,12:57:32,12:57:32,9,9.03,Sunny,Medium
137815,146662,596,18:59:32,19:12:32,19:30:32,10,3.51,Rainy,High
137816,146663,184,12:19:48,12:22:48,13:00:48,10,3.18,Cloudy,Low
137817,146664,109,20:20:28,20:29:28,20:48:28,1,5.08,Cloudy,High
137818,146665,489,09:29:57,09:43:57,10:03:57,1,4.92,Cloudy,Medium
137819,146666,416,13:08:57,13:07:57,13:40:57,9,5.16,Rainy,Jam
137820,146667,447,17:23:35,17:37:35,17:25:35,-1,2.12,Rainy,Jam
137821,146668,431,13:35:45,13:45:45,13:27:45,-5,9.95,Cloudy,Medium
137822,146669,408,15:47:14,15:52:14,16:22:14,15,8.08,Cloudy,Medium
137823,146670,362,11:47:01,11:50:01,12:35:01,18,2.93,Rainy,Jam
137824,146671,218,17:31:16,17:28:16,17:59:16,12,4.9,Rainy,Low
137825,146672,619,17:40:06,17:39:06,18:08:06,8,2.19,Cloudy,Medium
137826,146673,498,13:14:07,13:23:07,13:16:07,2,3.0,Sunny,High
137827,146674,96,16:53:54,17:01:54,17:25:54,14,3.1,Rainy,Medium
137828,146675,633,15:52:46,16:09:46,16:11:46,15,2.31,Rainy,Jam
137829,146676,652,06:19:19,06:21:19,06:46:19,-1,5.82,Sunny,Jam
137830,146677,710,22:53:26,22:56:26,23:40:26,18,9.36,Cloudy,High
137831,146678,1,21:11:11,21:19:11,21:53:11,14,1.03,Cloudy,Low
137832,146679,280,12:23:56,12:29:56,12:28:56,6,3.95,Cloudy,High
137833,146680,15,18:57:18,19:02:18,19:26:18,9,1.58,Sunny,High
137834,146681,382,13:48:39,13:57:39,14:18:39,5,2.85,Cloudy,High
137835,146682,319,02:33:19,02:37:19,02:55:19,4,8.97,Cloudy,Medium
137836,146683,723,17:43:44,17:59:44,18:22:44,5,1.72,Rainy,Jam
137837,146684,539,21:33:15,21:46:15,21:51:15,18,4.19,Sunny,High
137838,146685,167,18:20:34,18:36:34,18:49:34,-4,2.99,Windy,Low
137839,146686,26,19:46:25,20:00:25,19:50:25,1,4.53,Sunny,High
137840,146687,301,18:46:10,18:58:10,19:27:10,18,9.65,Cloudy,Medium
137841,146688,685,11:02:32,11:08:32,11:19:32,12,1.49,Cloudy,Low
137842,146689,88,05:06:25,05:23:25,05:31:25,-1,9.2,Rainy,High
137843,146690,620,13:17:19,13:26:19,13:20:19,-1,3.26,Cloudy,Jam
137844,146691,71,14:18:32,14:35:32,14:59:32,1,9.57,Windy,Jam
137845,146692,441,02:57:07,03:01:07,03:34:07,4,1.09,Rainy,Low
137846,146693,707,19:44:06,19:51:06,19:52:06,3,1.98,Cloudy,High
137847,146694,712,14:28:48,14:42:48,14:56:48,-3,6.54,Cloudy,Jam
137848,146695,609,22:25:29,22:33:29,22:51:29,4,8.57,Rainy,Jam
137849,146696,668,19:13:17,19:25:17,19:58:17,6,8.96,Cloudy,Medium
137850,146697,302,08:57:01,09:16:01,09:42:01,17,5.43,Sunny,Jam
137851,146698,107,19:43:59,19:57:59,20:16:59,14,7.98,Cloudy,Medium
137852,146699,625,07:04:18,07:09:18,07:43:18,7,2.1,Cloudy,High
137853,146700,258,23:46:51,23:55:51,00:10:51,3,3.86,Rainy,High
137854,146701,123,07:45:13,07:51:13,07:43:13,3,2.78,Sunny,Medium
137855,146702,598,17:19:16,17:35:16,17:50:16,-2,8.5,Cloudy,Low
137856,146703,347,04:24:06,04:35:06,05:04:06,11,4.14,Sunny,Low
137857,146704,248,19:09:21,19:16:21,19:52:21,15,9.44,Rainy,High
137858,146705,437,18:37:07,18:46:07,19:09:07,-1,9.3,Cloudy,High
137859,146711,615,10:54:39,11:01:39,11:35:39,5,3.44,Sunny,Low
137860,146712,639,21:38:35,21:54:35,22:08:35,5,6.94,Cloudy,Jam
137861,146713,240,14:13:54,14:10:54,14:36:54,5,3.96,Cloudy,Medium
137862,146714,606,13:07:11,13:06:11,13:30:11,-1,2.78,Rainy,Jam
137863,146715,102,15:37:00,15:49:00,16:18:00,7,3.34,Windy,Low
137864,146716,715,19:59:19,20:08:19,20:43:19,17,1.42,Cloudy,High
137865,146717,631,21:56:49,21:52:49,22:46:49,20,6.63,Rainy,Medium
137866,146718,611,08:51:24,08:59:24,09:23:24,7,3.63,Cloudy,High
137867,146719,160,23:40:47,23:38:47,23:44:47,6,1.2,Cloudy,High
137868,146721,709,11:45:49,12:01:49,12:16:49,-2,2.26,Sunny,High
137869,146722,404,12:04:17,12:06:17,12:43:17,9,4.4,Cloudy,Low
137870,146723,589,10:36:15,10:33:15,10:37:15,5,1.06,Cloudy,Jam
137871,146724,165,17:29:17,17:31:17,17:40:17,15,6.99,Rainy,Jam
137872,146725,482,18:34:59,18:48:59,19:13:59,6,8.91,Cloudy,Jam
137873,146726,21,15:18:09,15:32:09,16:04:09,20,6.37,Sunny,Medium
137874,146727,725,18:03:58,18:05:58,18:38:58,6,7.73,Cloudy,High
137875,146729,165,18:04:38,18:09:38,18:28:38,-1,8.09,Sunny,Low
137876,146730,434,13:54:21,14:02:21,13:51:21,-2,8.3,Windy,Medium
137877,146731,105,19:01:10,19:05:10,19:23:10,19,5.76,Sunny,Medium
137878,146732,492,14:52:45,14:57:45,15:21:45,10,2.08,Cloudy,High
137879,146733,94,18:55:24,19:01:24,19:40:24,9,2.36,Windy,High
137880,146734,700,10:35:41,10:47:41,11:17:41,2,3.74,Rainy,Low
137881,146735,263,17:11:41,17:21:41,17:58:41,18,6.03,Windy,Medium
137882,146736,416,13:26:27,13:30:27,13:39:27,10,6.59,Windy,Low
137883,146737,24,08:15:53,08:14:53,08:37:53,0,3.85,Sunny,Jam
137884,146738,136,01:03:27,01:16:27,01:39:27,11,5.09,Sunny,High
137885,146739,96,19:53:07,20:12:07,20:37:07,6,8.37,Sunny,Jam
137886,146740,684,16:40:18,16:54:18,16:46:18,5,3.73,Rainy,Jam
137887,146741,162,18:38:54,18:40:54,18:46:54,7,2.39,Rainy,Low
137888,146742,125,11:23:01,11:31:01,11:55:01,1,6.09,Rainy,Medium
137889,146743,488,10:39:02,10:54:02,11:25:02,15,2.62,Sunny,High
137890,146744,490,15:06:35,15:21:35,15:21:35,15,9.06,Cloudy,Low
137891,146745,576,06:18:49,06:19:49,06:49:49,-2,4.75,Sunny,Jam
137892,146746,129,13:15:07,13:19:07,14:02:07,10,2.85,Windy,Jam
137893,146747,110,12:54:18,13:02:18,13:27:18,7,5.41,Cloudy,Medium
137894,146748,534,14:09:34,14:13:34,14:11:34,1,8.27,Cloudy,Medium
137895,146749,632,23:33:13,23:31:13,00:05:13,14,3.33,Sunny,High
137896,146750,329,23:04:09,23:08:09,23:14:09,9,7.66,Windy,Medium
137897,146751,326,17:53:16,17:49:16,18:17:16,-4,9.09,Cloudy,High
137898,146752,288,06:29:33,06:35:33,06:57:33,1,4.32,Rainy,Low
137899,146753,408,20:33:41,20:40:41,21:04:41,13,6.25,Cloudy,Low
137900,146754,669,17:21:42,17:27:42,18:14:42,14,3.62,Cloudy,Low
137901,146755,153,11:21:43,11:39:43,11:34:43,8,8.73,Sunny,Jam
137902,146756,572,19:02:48,19:02:48,18:57:48,-2,7.27,Windy,High
137903,146757,701,15:49:46,15:56:46,16:31:46,13,3.24,Windy,Jam
137904,146758,722,19:30:13,19:39:13,20:04:13,3,5.07,Rainy,Medium
137905,146759,721,14:43:09,14:55:09,14:48:09,4,4.07,Windy,High
137906,146760,329,10:53:55,11:02:55,11:33:55,7,5.38,Sunny,Jam
137907,146761,642,12:28:04,12:28:04,13:13:04,14,7.68,Sunny,Jam
137908,146762,208,06:11:44,06:27:44,06:56:44,10,2.61,Windy,Low
137909,146763,472,10:06:57,10:22:57,10:06:57,-1,6.72,Sunny,Jam
137910,146764,88,18:44:34,18:49:34,19:24:34,16,8.24,Sunny,Low
137911,146765,545,16:41:30,16:41:30,17:32:30,20,6.81,Cloudy,High
137912,146766,701,10:03:15,10:04:15,10:30:15,5,6.36,Cloudy,High
137913,146767,701,17:22:27,17:25:27,18:02:27,2,6.84,Windy,High
137914,146768,109,21:52:47,22:02:47,22:24:47,5,9.01,Windy,High
137915,146769,719,07:43:01,07:49:01,08:10:01,-4,9.85,Cloudy,High
137916,146770,121,13:46:10,13:55:10,14:32:10,17,7.92,Sunny,Jam
137917,146771,272,11:45:14,12:02:14,12:23:14,0,8.46,Windy,Jam
137918,146772,106,20:20:58,20:32:58,20:42:58,19,3.34,Rainy,Low
137919,146773,469,18:24:37,18:37:37,18:37:37,14,8.53,Windy,High
137920,146774,85,18:11:03,18:08:03,18:43:03,6,5.9,Cloudy,Jam
137921,146775,270,18:57:00,19:01:00,19:48:00,20,4.62,Rainy,Medium
137922,146776,421,16:33:13,16:45:13,16:38:13,1,7.26,Rainy,High
137923,146777,59,16:06:59,16:14:59,16:45:59,5,7.99,Cloudy,High
137924,146778,502,12:20:57,12:28:57,12:26:57,5,8.32,Cloudy,Jam
137925,146779,402,08:11:59,08:23:59,08:48:59,11,2.6,Rainy,Jam
137926,146780,436,08:45:19,08:48:19,09:17:19,2,9.63,Windy,Jam
137927,146781,622,06:33:22,06:34:22,06:58:22,-3,1.78,Cloudy,Low
137928,146782,20,15:15:49,15:20:49,15:57:49,16,5.79,Cloudy,Jam
137929,146783,5,19:12:09,19:17:09,19:44:09,-4,3.27,Cloudy,Low
137930,146784,112,22:44:54,22:45:54,23:19:54,10,1.0,Windy,Low
137931,146785,638,10:39:06,10:47:06,11:11:06,-3,5.12,Windy,Low
137932,146786,507,22:56:53,23:01:53,23:39:53,15,8.01,Windy,Medium
137933,146787,538,10:13:09,10:29:09,10:15:09,-2,4.24,Windy,Medium
137934,146788,216,17:12:09,17:27:09,17:19:09,7,4.2,Cloudy,Low
137935,146789,128,17:28:08,17:41:08,18:04:08,5,4.66,Windy,Low
137936,146790,323,12:32:04,12:35:04,13:09:04,2,3.64,Rainy,Medium
137937,146791,284,11:16:36,11:23:36,11:52:36,12,7.37,Rainy,Low
137938,146792,706,17:34:06,17:38:06,18:02:06,0,7.72,Cloudy,Jam
137939,146793,409,18:01:24,18:02:24,18:41:24,17,8.33,Windy,Medium
137940,146794,21,12:09:21,12:29:21,13:01:21,19,2.68,Sunny,Jam
137941,146795,686,18:33:02,18:43:02,19:07:02,6,6.5,Sunny,High
137942,146796,72,15:41:36,15:50:36,16:14:36,13,2.01,Cloudy,Low
137943,146797,621,09:54:37,09:55:37,10:00:37,9,5.74,Windy,High
137944,146798,612,18:14:09,18:22:09,18:36:09,-4,9.28,Rainy,Medium
137945,146799,203,15:16:54,15:24:54,15:48:54,4,1.69,Windy,Low
137946,146801,332,09:46:00,09:49:00,09:54:00,10,8.27,Rainy,Low
137947,146802,481,03:21:49,03:20:49,03:44:49,-1,5.28,Cloudy,High
137948,146803,56,14:43:46,14:48:46,15:13:46,4,6.2,Rainy,Jam
137949,146804,487,13:20:43,13:22:43,14:04:43,13,1.93,Rainy,High
137950,146805,659,18:51:34,18:53:34,19:05:34,15,2.63,Cloudy,High
137951,146806,35,17:47:21,18:04:21,18:35:21,16,9.12,Cloudy,High
137952,146807,571,17:59:29,17:59:29,18:30:29,8,7.88,Rainy,High
137953,146808,280,00:59:45,00:57:45,01:36:45,17,2.2,Sunny,Medium
137954,146810,501,16:58:07,17:10:07,17:20:07,17,4.56,Cloudy,High
137955,146811,420,19:39:46,19:52:46,20:08:46,10,5.32,Rainy,Medium
137956,146812,461,20:34:33,20:51:33,21:30:33,18,7.27,Windy,Low
137957,146813,327,16:47:26,16:50:26,17:14:26,6,9.67,Rainy,Jam
137958,146814,404,18:37:07,18:44:07,18:54:07,15,5.68,Cloudy,High
137959,146815,445,12:55:57,13:04:57,13:50:57,16,2.37,Cloudy,Medium
137960,146816,359,10:02:05,10:05:05,10:30:05,4,5.64,Windy,Medium
137961,146817,518,19:43:40,19:49:40,19:50:40,12,4.55,Cloudy,Low
137962,146818,56,12:59:55,13:09:55,13:27:55,4,2.19,Sunny,High
137963,146819,321,18:28:13,18:36:13,18:38:13,6,4.83,Cloudy,Medium
137964,146820,656,13:09:43,13:26:43,13:43:43,11,3.64,Cloudy,High
137965,146821,227,13:08:38,13:25:38,13:52:38,10,5.86,Cloudy,Medium
137966,146822,368,12:42:40,12:54:40,12:39:40,-4,1.86,Cloudy,High
137967,146823,330,15:47:20,15:54:20,16:13:20,10,2.86,Sunny,Jam
137968,146824,73,10:56:22,10:58:22,11:21:22,-5,8.88,Rainy,Low
137969,146825,533,15:56:29,16:02:29,16:37:29,15,6.35,Sunny,Medium
137970,146826,329,06:32:03,06:37:03,07:14:03,20,8.74,Cloudy,Low
137971,146827,734,13:24:04,13:42:04,13:57:04,-4,3.46,Windy,Medium
137972,146830,333,20:46:09,20:44:09,21:16:09,6,1.92,Rainy,Low
137973,146831,674,16:31:32,16:47:32,17:00:32,3,2.04,Windy,Jam
137974,146832,20,18:16:00,18:30:00,19:03:00,13,6.43,Cloudy,Medium
137975,146833,159,07:55:21,08:05:21,08:31:21,3,1.29,Sunny,Jam
137976,146834,377,21:08:18,21:11:18,21:20:18,11,7.13,Sunny,Jam
137977,146835,114,07:12:23,07:16:23,07:44:23,10,7.24,Rainy,Jam
137978,146836,128,21:35:45,21:46:45,21:52:45,16,1.4,Rainy,Medium
137979,146837,220,21:28:57,21:34:57,22:03:57,6,2.33,Windy,Low
137980,146838,580,09:14:57,09:17:57,09:39:57,7,4.61,Rainy,Jam
137981,146839,270,19:05:20,19:08:20,19:12:20,9,6.35,Sunny,Low
137982,146840,446,14:00:54,13:55:54,14:24:54,6,3.15,Cloudy,Medium
137983,146842,601,11:44:06,11:45:06,12:20:06,10,9.19,Windy,Jam
137984,146843,652,20:09:48,20:12:48,20:26:48,19,9.78,Cloudy,High
137985,146844,43,20:53:30,21:03:30,21:26:30,11,8.44,Windy,Medium
137986,146845,217,09:42:22,09:53:22,10:26:22,18,9.18,Cloudy,Low
137987,146846,451,21:01:51,21:05:51,21:46:51,17,8.33,Sunny,High
137988,146847,51,10:23:10,10:34:10,10:47:10,-3,6.95,Sunny,High
137989,146848,64,20:16:02,20:27:02,20:20:02,2,4.07,Windy,Jam
137990,146849,146,10:50:29,10:51:29,11:34:29,12,2.42,Rainy,High
137991,146850,356,09:35:16,09:49:16,10:18:16,14,9.82,Rainy,Low
137992,146851,258,20:02:55,20:22:55,20:48:55,10,1.65,Rainy,High
137993,146852,543,21:40:23,21:49:23,22:24:23,14,3.73,Rainy,Medium
137994,146853,439,12:10:49,12:30:49,12:35:49,-3,4.27,Windy,High
137995,146854,257,15:30:53,15:34:53,16:10:53,3,4.86,Cloudy,High
137996,146855,4,17:47:34,17:48:34,18:22:34,18,4.87,Cloudy,Jam
137997,146856,401,18:49:59,18:59:59,19:25:59,4,7.9,Windy,Jam
137998,146857,505,19:45:56,19:54:56,20:11:56,3,4.61,Rainy,Jam
137999,146858,33,12:07:01,12:09:01,12:11:01,3,6.86,Rainy,High
138000,146859,4,13:37:09,13:42:09,14:30:09,19,3.76,Windy,Jam
138001,146860,633,12:09:28,12:19:28,12:21:28,13,4.68,Windy,Medium
138002,146861,719,18:16:39,18:18:39,18:39:39,0,9.63,Sunny,High
138003,146862,415,16:00:02,15:56:02,16:24:02,5,8.54,Sunny,Jam
138004,146863,509,23:22:57,23:41:57,00:20:57,18,1.38,Rainy,High
138005,146864,384,13:00:16,13:15:16,13:22:16,-4,2.53,Rainy,Low
138006,146865,192,00:11:23,00:16:23,00:36:23,-1,3.91,Cloudy,High
138007,146866,328,21:56:00,22:03:00,22:21:00,-4,3.4,Windy,Jam
138008,146868,94,21:57:25,22:01:25,22:33:25,11,7.95,Cloudy,Medium
138009,146869,522,09:00:38,09:09:38,09:41:38,4,1.63,Rainy,Medium
138010,146870,253,09:24:45,09:23:45,10:12:45,20,4.79,Cloudy,Low
138011,146871,115,19:35:11,19:51:11,20:23:11,20,3.21,Cloudy,Low
138012,146873,548,11:51:14,11:58:14,12:25:14,3,7.33,Cloudy,Low
138013,146874,680,09:46:30,10:04:30,09:52:30,1,5.19,Cloudy,Medium
138014,146875,345,03:24:27,03:32:27,03:30:27,1,9.39,Cloudy,Low
138015,146876,53,12:38:17,12:46:17,12:36:17,3,5.91,Sunny,High
138016,146877,61,11:33:35,11:30:35,11:58:35,5,2.99,Cloudy,High
138017,146878,61,16:57:38,17:03:38,17:28:38,-5,3.25,Windy,Jam
138018,146879,668,10:20:12,10:34:12,10:55:12,10,4.11,Rainy,Medium
138019,146880,725,06:08:16,06:14:16,06:08:16,4,3.72,Windy,Medium
138020,146881,282,17:09:53,17:18:53,17:52:53,5,9.28,Sunny,High
138021,146882,507,18:26:29,18:33:29,19:20:29,18,7.29,Rainy,High
138022,146883,172,20:47:12,20:52:12,20:50:12,7,7.51,Sunny,Low
138023,146884,124,14:48:16,14:50:16,15:27:16,18,1.76,Windy,Low
138024,146885,367,18:40:09,18:38:09,19:14:09,11,5.32,Cloudy,High
138025,146887,379,18:56:23,18:58:23,18:47:23,-4,2.82,Cloudy,Medium
138026,146889,495,19:00:34,18:55:34,19:43:34,15,7.88,Windy,Low
138027,146890,103,19:03:49,19:19:49,19:36:49,2,2.06,Rainy,High
138028,146891,36,11:45:33,11:53:33,12:31:33,20,3.45,Sunny,Jam
138029,146892,274,19:21:12,19:28:12,19:50:12,5,1.87,Cloudy,Jam
138030,146893,229,21:54:06,22:04:06,22:00:06,7,9.54,Sunny,Low
138031,146894,61,12:36:36,12:34:36,13:15:36,16,9.32,Sunny,Medium
138032,146895,578,13:37:31,13:35:31,14:21:31,13,4.73,Rainy,High
138033,146896,625,18:18:15,18:32:15,18:40:15,18,4.85,Windy,Jam
138034,146897,597,16:47:57,16:53:57,17:23:57,8,2.57,Rainy,Medium
138035,146898,452,14:09:18,14:09:18,14:42:18,13,3.11,Windy,Low
138036,146899,665,05:50:04,06:03:04,06:34:04,18,4.33,Rainy,High
138037,146900,592,11:56:43,12:10:43,12:34:43,10,2.7,Cloudy,High
138038,146901,463,03:08:31,03:14:31,03:51:31,18,9.46,Rainy,Low
138039,146902,713,15:06:30,15:16:30,15:46:30,20,4.74,Rainy,Jam
138040,146903,373,13:41:40,13:52:40,14:02:40,19,3.4,Rainy,Medium
138041,146904,120,17:50:27,17:59:27,18:09:27,14,7.28,Sunny,Low
138042,146905,402,13:18:13,13:23:13,13:53:13,0,4.41,Cloudy,High
138043,146906,595,16:38:47,16:39:47,17:14:47,15,6.09,Rainy,Medium
138044,146907,618,11:24:59,11:34:59,11:43:59,18,8.72,Rainy,Medium
138045,146908,428,23:18:00,23:33:00,00:05:00,17,8.55,Sunny,Low
138046,146909,116,16:02:39,16:03:39,15:57:39,-2,8.56,Cloudy,Low
138047,146910,162,18:38:51,18:45:51,19:03:51,-5,2.58,Windy,High
138048,146911,606,15:50:01,15:59:01,16:12:01,-3,1.01,Cloudy,Medium
138049,146912,629,12:58:17,13:01:17,13:44:17,18,6.05,Sunny,Jam
138050,146913,692,16:08:51,16:14:51,16:55:51,15,5.91,Cloudy,Jam
138051,146914,198,18:33:51,18:35:51,18:34:51,4,6.42,Windy,Medium
138052,146915,386,21:16:59,21:20:59,21:18:59,3,8.32,Cloudy,Low
138053,146916,399,08:02:15,08:07:15,07:59:15,1,3.12,Rainy,Medium
138054,146917,2,19:40:34,19:38:34,19:42:34,7,8.66,Cloudy,High
138055,146918,704,13:37:22,13:48:22,13:57:22,19,4.55,Rainy,Jam
138056,146919,90,18:44:03,18:51:03,18:47:03,5,4.57,Sunny,High
138057,146920,406,17:42:12,17:48:12,17:59:12,-3,8.56,Sunny,High
138058,146921,463,18:51:55,19:07:55,19:30:55,9,8.45,Rainy,Medium
138059,146922,556,14:28:36,14:27:36,14:36:36,13,9.94,Rainy,Medium
138060,146923,495,12:32:42,12:38:42,13:05:42,6,7.18,Windy,Medium
138061,146925,59,16:23:42,16:29:42,16:57:42,8,4.31,Windy,High
138062,146926,237,18:24:50,18:30:50,18:55:50,7,9.19,Rainy,High
138063,146927,529,20:04:37,20:17:37,20:53:37,15,8.67,Cloudy,High
138064,146928,40,19:19:45,19:29:45,20:10:45,17,8.89,Cloudy,Jam
138065,146929,219,12:51:53,13:06:53,13:41:53,13,9.51,Windy,Medium
138066,146930,330,11:31:33,11:38:33,12:20:33,15,9.97,Rainy,Medium
138067,146931,71,18:17:39,18:17:39,18:43:39,-1,3.76,Windy,Low
138068,146932,130,12:04:45,12:07:45,12:40:45,14,8.35,Sunny,Medium
138069,146933,153,18:13:10,18:31:10,18:30:10,13,2.81,Windy,High
138070,146934,535,09:06:25,09:10:25,09:44:25,3,9.16,Rainy,Jam
138071,146935,516,20:04:43,20:10:43,20:39:43,6,4.87,Sunny,High
138072,146937,31,10:53:34,10:55:34,11:20:34,11,1.2,Cloudy,High
138073,146938,200,02:10:26,02:23:26,02:54:26,8,3.82,Rainy,Medium
138074,146939,463,13:20:58,13:24:58,14:08:58,17,9.97,Cloudy,Medium
138075,146940,95,18:09:47,18:06:47,18:38:47,1,6.55,Cloudy,Medium
138076,146941,120,18:47:32,18:58:32,19:31:32,5,2.86,Rainy,Jam
138077,146942,475,16:30:42,16:36:42,16:27:42,-4,4.99,Rainy,Low
138078,146943,658,13:44:17,13:53:17,14:22:17,16,7.65,Cloudy,Medium
138079,146944,271,17:44:33,17:40:33,17:47:33,7,3.87,Rainy,High
138080,146945,560,15:49:12,15:49:12,16:12:12,0,7.59,Windy,Medium
138081,146946,115,14:31:38,14:33:38,14:49:38,-3,8.55,Windy,Low
138082,146947,311,06:03:55,06:04:55,06:00:55,2,1.74,Cloudy,Low
138083,146948,147,13:28:37,13:45:37,14:01:37,0,3.42,Windy,Medium
138084,146949,744,16:01:51,15:57:51,16:32:51,13,8.77,Sunny,High
138085,146950,142,13:22:00,13:27:00,14:00:00,19,3.34,Sunny,High
138086,146951,507,18:06:05,18:17:05,18:29:05,-4,1.57,Rainy,Jam
138087,146952,414,09:50:33,10:00:33,10:35:33,13,4.92,Rainy,Jam
138088,146953,130,13:28:02,13:36:02,14:01:02,9,5.57,Cloudy,Low
138089,146954,667,18:30:42,18:33:42,18:40:42,8,6.41,Cloudy,Low
138090,146956,687,14:32:19,14:42:19,15:01:19,5,8.8,Windy,Medium
138091,146957,199,11:27:29,11:30:29,11:44:29,1,8.23,Sunny,Medium
138092,146959,666,07:10:36,07:13:36,07:36:36,3,5.55,Rainy,Jam
138093,146961,179,15:27:03,15:39:03,16:18:03,15,2.32,Sunny,Low
138094,146962,381,18:53:48,19:00:48,18:55:48,5,5.33,Rainy,Jam
138095,146963,237,07:56:26,08:06:26,08:10:26,9,2.4,Rainy,Medium
138096,146964,257,13:07:33,13:21:33,14:00:33,19,7.3,Windy,Low
138097,146965,426,13:50:59,13:54:59,14:24:59,7,3.37,Rainy,Low
138098,146966,2,07:12:31,07:19:31,07:49:31,12,9.35,Sunny,Jam
138099,146967,290,20:52:03,20:52:03,21:18:03,6,7.71,Windy,Jam
138100,146968,240,23:41:40,23:45:40,23:42:40,0,3.85,Rainy,Jam
138101,146969,455,22:13:47,22:25:47,22:50:47,7,2.3,Rainy,High
138102,146970,158,20:45:26,21:02:26,21:16:26,-3,4.09,Sunny,Jam
138103,146971,484,13:47:28,13:55:28,14:26:28,14,9.3,Rainy,High
138104,146972,343,18:14:20,18:27:20,18:47:20,12,3.25,Cloudy,Low
138105,146973,717,20:33:35,20:42:35,21:13:35,8,8.35,Rainy,Jam
138106,146974,710,02:38:32,02:51:32,02:54:32,-4,8.39,Sunny,Low
138107,146975,206,11:38:44,11:46:44,11:45:44,8,2.58,Sunny,Medium
138108,146976,6,02:30:45,02:32:45,03:04:45,14,8.28,Windy,Jam
138109,146977,735,17:21:53,17:20:53,17:59:53,19,9.4,Windy,High
138110,146978,258,14:38:59,14:36:59,15:22:59,20,2.76,Cloudy,Medium
138111,146979,178,19:48:50,19:57:50,20:29:50,15,6.43,Cloudy,Low
138112,146980,569,19:56:01,20:09:01,20:04:01,6,7.4,Sunny,Medium
138113,146981,350,12:33:58,12:49:58,13:19:58,20,5.01,Rainy,Low
138114,146982,299,18:42:32,18:49:32,19:15:32,4,2.95,Rainy,Medium
138115,146983,563,20:29:01,20:41:01,20:56:01,-5,9.4,Sunny,High
138116,146984,351,14:38:01,14:45:01,15:29:01,19,6.55,Cloudy,Low
138117,146986,710,12:14:59,12:20:59,12:47:59,8,8.19,Windy,Low
138118,146987,675,18:04:29,18:10:29,18:35:29,0,5.92,Cloudy,Jam
138119,146988,356,08:08:05,08:14:05,08:56:05,19,3.25,Sunny,Jam
138120,146989,19,20:57:29,21:12:29,21:37:29,14,8.4,Cloudy,High
138121,146990,146,17:59:31,17:59:31,18:26:31,-1,1.4,Cloudy,Low
138122,146991,155,14:50:30,15:02:30,14:42:30,-5,6.93,Rainy,Jam
138123,146992,632,13:41:36,13:58:36,14:33:36,13,8.73,Windy,High
138124,146993,720,12:21:42,12:31:42,12:23:42,-2,9.05,Sunny,Low
138125,146994,670,14:07:45,14:06:45,14:08:45,4,4.91,Cloudy,Jam
