Financial_ID,Order_ID,Restaurant_ID,Service_Type,Restaurant_Commission_Rate,Restaurant_Commission_Amount,Delivery_Fee_Customer,Platform_Fee_Customer,Packaging_Fee_Customer,Net_Revenue_Swiggy,Restaurant_Payout
140382,140382,2516,Bolt,0.22999999999999998,297.27,93,14.99,15,370.26,995.22
140383,140383,2510,Main App,0.12,411.78,45,14.99,20,391.77,3019.68
140384,140384,2238,Bolt,0.22999999999999998,243.28,40,14.99,15,313.27,814.44
140385,140385,1947,Toing,0.12,71.23,1,12.0,0,-93.84,522.35
140386,140386,1288,Bolt,0.22999999999999998,291.38,50,14.99,15,371.37,975.5
140387,140387,1356,Toing,0.12,166.7,8,12.0,0,186.7,1222.43
140388,140388,1828,Toing,0.12,59.58,10,12.0,0,-18.42,436.89
140389,140389,1634,Main App,0.25,441.93,44,14.99,20,520.92,1325.79
140390,140390,3988,Bolt,0.22999999999999998,130.98,52,14.99,15,212.97,438.48
140391,140391,2854,Main App,0.18,207.84,58,14.99,20,300.83,946.8
140392,140392,1183,Toing,0.12,91.42,3,12.0,0,106.42,670.39
140393,140393,3747,Toing,0.12,230.01,12,12.0,0,254.01,1686.74
140394,140394,3754,Main App,0.18,345.14,65,14.99,20,445.13,1572.31
140395,140395,3964,Main App,0.18,113.42,0,14.99,20,48.41,516.7
140396,140396,252,Main App,0.12,499.07,78,14.99,20,612.06,3659.88
140397,140397,1271,Bolt,0.22999999999999998,78.5,77,14.99,15,185.49,262.82
140398,140398,2166,Main App,0.12,273.73,75,14.99,20,183.72,2007.33
140399,140399,3658,Main App,0.18,430.34,50,14.99,20,515.33,1960.45
140400,140400,390,Main App,0.18,370.37,59,14.99,20,464.36,1687.23
140401,140401,718,Main App,0.12,264.25,22,14.99,20,221.24,1937.81
140402,140402,2324,Main App,0.25,153.23,48,14.99,20,236.22,459.7
140403,140403,1119,Main App,0.25,491.27,0,14.99,20,526.26,1473.81
140404,140404,2951,Main App,0.18,35.83,29,14.99,20,0.28,163.25
140405,140405,1147,Toing,0.12,42.52,17,12.0,0,71.52,311.83
140406,140406,1260,Main App,0.12,343.29,36,14.99,20,414.28,2517.46
140407,140407,2026,Main App,0.18,187.03,0,14.99,20,222.02,852.03
140408,140408,3066,Toing,0.12,82.28,11,12.0,0,105.28,603.4
140409,140409,2195,Bolt,0.22999999999999998,110.48,59,14.99,15,199.47,369.88
140410,140410,3227,Bolt,0.22999999999999998,44.83,70,14.99,15,144.82,150.1
140411,140411,3132,Main App,0.12,121.03,48,14.99,20,204.02,887.56
140412,140412,1145,Main App,0.12,76.05,0,14.99,20,11.04,557.67
140413,140413,3957,Main App,0.12,572.32,51,14.99,20,658.31,4197.03
140414,140414,2804,Bolt,0.22999999999999998,439.12,93,14.99,15,562.11,1470.08
140415,140415,3341,Toing,0.12,256.73,8,12.0,0,276.73,1882.65
140416,140416,2236,Toing,0.12,367.17,10,12.0,0,189.17,2692.57
140417,140417,3977,Main App,0.12,430.82,69,14.99,20,534.81,3159.32
140418,140418,1783,Main App,0.25,463.43,0,14.99,20,498.42,1390.27
140419,140419,1868,Bolt,0.22999999999999998,379.68,91,14.99,15,500.67,1271.09
140420,140420,121,Main App,0.12,67.86,21,14.99,20,123.85,497.66
140421,140421,447,Main App,0.12,100.94,0,14.99,20,35.93,740.24
140422,140422,3206,Toing,0.12,77.24,6,12.0,0,95.24,566.4
140423,140423,468,Main App,0.12,228.32,72,14.99,20,335.31,1674.38
140424,140424,2298,Toing,0.12,114.26,8,12.0,0,134.26,837.91
140425,140425,680,Main App,0.18,1328.39,80,14.99,20,1343.38,6051.54
140426,140426,45,Toing,0.12,276.47,13,12.0,0,261.47,2027.48
140427,140427,1019,Toing,0.12,132.88,20,12.0,0,164.88,974.43
140428,140428,1002,Toing,0.12,271.22,0,12.0,0,83.22,1988.93
140429,140429,3797,Main App,0.12,101.18,24,14.99,20,160.17,741.97
140430,140430,2872,Main App,0.25,215.35,67,14.99,20,188.13,646.07
140431,140431,3739,Bolt,0.22999999999999998,315.56,58,14.99,15,403.55,1056.44
140432,140432,1828,Main App,0.12,382.69,33,14.99,20,350.68,2806.42
140433,140433,1918,Main App,0.25,519.9,0,14.99,20,554.89,1559.7
140434,140434,146,Bolt,0.22999999999999998,225.74,40,14.99,15,295.73,755.74
140435,140435,935,Main App,0.25,483.87,53,14.99,20,571.86,1451.59
140436,140436,3251,Main App,0.25,522.07,66,14.99,20,473.06,1566.19
140437,140437,1697,Bolt,0.22999999999999998,211.03,49,14.99,15,290.02,706.5
140438,140438,3383,Bolt,0.22999999999999998,307.77,75,14.99,15,212.76,1030.34
140439,140439,1619,Main App,0.18,727.14,31,14.99,20,793.13,3312.5
140440,140440,3315,Main App,0.18,541.66,34,14.99,20,610.65,2467.58
140441,140441,1465,Main App,0.18,1220.76,52,14.99,20,1107.75,5561.26
140442,140442,1083,Toing,0.12,62.68,3,12.0,0,77.68,459.64
140443,140443,277,Bolt,0.22999999999999998,345.59,100,14.99,15,425.58,1156.99
140444,140444,2919,Main App,0.25,476.02,50,14.99,20,561.01,1428.06
140445,140445,1984,Main App,0.25,1144.73,69,14.99,20,1248.72,3434.18
140446,140446,279,Main App,0.12,437.56,0,14.99,20,472.55,3208.76
140447,140447,1239,Main App,0.18,162.1,66,14.99,20,263.09,738.46
140448,140448,489,Toing,0.12,270.48,2,12.0,0,284.48,1983.54
140449,140449,3408,Toing,0.12,276.89,18,12.0,0,306.89,2030.49
140450,140450,2789,Main App,0.18,830.71,43,14.99,20,908.7,3784.34
140451,140451,1325,Main App,0.12,341.31,68,14.99,20,444.3,2502.9
140452,140452,2319,Toing,0.12,50.45,2,12.0,0,-61.68,369.99
140453,140453,811,Main App,0.12,181.82,41,14.99,20,257.81,1333.37
140454,140454,3458,Bolt,0.22999999999999998,518.1,55,14.99,15,503.09,1734.51
140455,140455,737,Bolt,0.22999999999999998,363.22,77,14.99,15,370.21,1216.0
140456,140456,938,Main App,0.25,211.47,73,14.99,20,319.46,634.41
140457,140457,3007,Main App,0.12,111.07,32,14.99,20,178.06,814.53
140458,140458,1197,Main App,0.25,130.11,35,14.99,20,200.1,390.33
140459,140459,1223,Bolt,0.22999999999999998,156.53,54,14.99,15,240.52,524.02
140460,140460,3170,Main App,0.18,454.85,73,14.99,20,562.84,2072.08
140461,140461,2021,Main App,0.18,88.74,30,14.99,20,153.73,404.24
140462,140462,2928,Bolt,0.22999999999999998,247.23,62,14.99,15,239.22,827.68
140463,140463,3516,Toing,0.12,192.08,8,12.0,0,212.08,1408.55
140464,140464,513,Main App,0.18,269.27,72,14.99,20,376.26,1226.7
140465,140465,3010,Bolt,0.22999999999999998,471.34,78,14.99,15,379.33,1577.97
140466,140466,3997,Bolt,0.22999999999999998,449.64,97,14.99,15,576.63,1505.32
140467,140467,3266,Bolt,0.22999999999999998,669.98,84,14.99,15,733.97,2242.97
140468,140468,2125,Main App,0.18,152.04,47,14.99,20,234.03,692.62
140469,140469,803,Main App,0.18,438.04,51,14.99,20,374.03,1995.54
140470,140470,991,Bolt,0.22999999999999998,366.59,68,14.99,15,364.58,1227.3
140471,140471,2776,Main App,0.18,463.95,27,14.99,20,525.94,2113.54
140472,140472,540,Bolt,0.22999999999999998,222.7,79,14.99,15,331.69,745.54
140473,140473,3841,Toing,0.12,53.25,10,12.0,0,35.25,390.49
140474,140474,3544,Bolt,0.22999999999999998,614.06,43,14.99,15,687.05,2055.77
140475,140475,2407,Bolt,0.22999999999999998,203.64,98,14.99,15,131.63,681.76
140476,140476,1188,Main App,0.25,49.75,61,14.99,20,145.74,149.25
140477,140477,3963,Main App,0.18,158.79,65,14.99,20,258.78,723.38
140478,140478,1982,Bolt,0.22999999999999998,311.03,56,14.99,15,397.02,1041.29
140479,140479,1709,Main App,0.25,515.17,62,14.99,20,612.16,1545.52
140480,140480,814,Toing,0.12,160.5,15,12.0,0,87.5,1177.03
140481,140481,1184,Toing,0.12,106.61,12,12.0,0,-69.39,781.84
140482,140482,1944,Main App,0.18,495.43,32,14.99,20,462.42,2256.94
140483,140483,2724,Toing,0.12,26.23,18,12.0,0,56.23,192.39
140484,140484,2372,Toing,0.12,196.21,12,12.0,0,120.21,1438.89
140485,140485,2461,Main App,0.18,162.92,34,14.99,20,96.14,742.2
140486,140486,1597,Toing,0.12,332.48,12,12.0,0,356.48,2438.18
140487,140487,1988,Bolt,0.22999999999999998,144.87,53,14.99,15,127.86,484.99
140488,140488,872,Bolt,0.22999999999999998,77.01,48,14.99,15,55.0,257.82
140489,140489,3458,Bolt,0.22999999999999998,943.86,56,14.99,15,1029.85,3159.87
140490,140490,523,Main App,0.25,399.03,30,14.99,20,464.02,1197.1
140491,140491,2854,Main App,0.18,370.86,80,14.99,20,485.85,1689.49
140492,140492,1850,Bolt,0.22999999999999998,351.75,44,14.99,15,375.74,1177.59
140493,140493,3770,Main App,0.18,213.48,54,14.99,20,302.47,972.52
140494,140494,2667,Main App,0.25,219.24,36,14.99,20,158.69,657.71
140495,140495,1765,Main App,0.25,852.97,35,14.99,20,922.96,2558.91
140496,140496,2914,Bolt,0.22999999999999998,227.86,45,14.99,15,302.85,762.84
140497,140497,700,Main App,0.18,125.54,39,14.99,20,199.53,571.89
140498,140498,991,Bolt,0.22999999999999998,241.85,91,14.99,15,362.84,809.66
140499,140499,526,Main App,0.18,388.97,39,14.99,20,362.96,1771.99
140500,140500,2746,Toing,0.12,51.8,11,12.0,0,74.8,379.88
140501,140501,3513,Toing,0.12,331.23,2,12.0,0,345.23,2429.03
140502,140502,2021,Main App,0.18,413.25,77,14.99,20,525.24,1882.61
140503,140503,407,Main App,0.18,285.55,20,14.99,20,240.54,1300.85
140504,140504,184,Main App,0.12,463.08,0,14.99,20,498.07,3395.92
140505,140505,2488,Main App,0.25,508.53,40,14.99,20,583.52,1525.59
140506,140506,1807,Main App,0.25,491.2,60,14.99,20,586.19,1473.6
140507,140507,679,Main App,0.18,220.5,63,14.99,20,318.49,1004.49
140508,140508,2452,Main App,0.12,685.32,61,14.99,20,681.31,5025.72
140509,140509,676,Main App,0.18,940.31,31,14.99,20,906.3,4283.66
140510,140510,1313,Main App,0.18,200.65,23,14.99,20,258.64,914.05
140511,140511,3322,Bolt,0.22999999999999998,380.05,49,14.99,15,459.04,1272.35
140512,140512,1313,Main App,0.18,120.44,24,14.99,20,179.43,548.66
140513,140513,2115,Toing,0.12,76.15,19,12.0,0,67.15,558.41
140514,140514,1552,Bolt,0.22999999999999998,295.02,100,14.99,15,375.01,987.68
140515,140515,184,Toing,0.12,292.1,16,12.0,0,320.1,2142.03
140516,140516,861,Main App,0.12,84.35,77,14.99,20,196.34,618.6
140517,140517,532,Toing,0.12,86.97,3,12.0,0,101.97,637.75
140518,140518,3315,Main App,0.18,401.59,63,14.99,20,399.58,1829.48
140519,140519,510,Toing,0.12,95.5,14,12.0,0,121.5,700.34
140520,140520,2381,Main App,0.12,38.55,77,14.99,20,102.35,282.74
140521,140521,2236,Toing,0.12,51.34,16,12.0,0,-20.66,376.47
140522,140522,1358,Bolt,0.22999999999999998,458.03,73,14.99,15,561.02,1533.4
140523,140523,3503,Main App,0.18,226.52,58,14.99,20,319.51,1031.91
140524,140524,1147,Main App,0.12,24.7,66,14.99,20,125.69,181.17
140525,140525,2441,Main App,0.12,218.29,50,14.99,20,153.28,1600.81
140526,140526,2966,Main App,0.12,65.97,0,14.99,20,18.49,483.81
140527,140527,911,Toing,0.12,470.85,6,12.0,0,288.85,3452.91
140528,140528,2928,Main App,0.18,151.95,25,14.99,20,211.94,692.23
140529,140529,135,Main App,0.25,140.39,51,14.99,20,142.15,421.16
140530,140530,544,Bolt,0.22999999999999998,538.7,48,14.99,15,616.69,1803.48
140531,140531,183,Toing,0.12,37.34,19,12.0,0,28.34,273.79
140532,140532,1351,Toing,0.12,122.42,4,12.0,0,38.42,897.74
140533,140533,1936,Main App,0.12,16.41,0,14.99,20,51.4,120.31
140534,140534,656,Main App,0.18,447.03,0,14.99,20,482.02,2036.49
140535,140535,3773,Main App,0.18,329.38,65,14.99,20,429.37,1500.5
140536,140536,2058,Main App,0.25,422.73,38,14.99,20,495.72,1268.17
140537,140537,1968,Bolt,0.22999999999999998,219.19,79,14.99,15,328.18,733.79
140538,140538,1574,Bolt,0.22999999999999998,218.95,95,14.99,15,293.94,733.0
140539,140539,3710,Main App,0.18,452.3,62,14.99,20,449.29,2060.5
140540,140540,3304,Toing,0.12,209.26,0,12.0,0,221.26,1534.57
140541,140541,472,Bolt,0.22999999999999998,549.56,78,14.99,15,657.55,1839.84
140542,140542,559,Main App,0.12,403.1,36,14.99,20,474.09,2956.06
140543,140543,1856,Bolt,0.22999999999999998,256.2,54,14.99,15,240.19,857.71
140544,140544,2804,Bolt,0.22999999999999998,410.12,54,14.99,15,494.11,1373.0
140545,140545,478,Toing,0.12,96.61,13,12.0,0,121.61,708.49
140546,140546,3562,Main App,0.18,340.59,32,14.99,20,407.58,1551.59
140547,140547,3650,Bolt,0.22999999999999998,82.78,68,14.99,15,72.79,277.14
140548,140548,770,Main App,0.25,621.88,29,14.99,20,685.87,1865.66
140549,140549,2575,Main App,0.18,359.66,37,14.99,20,431.65,1638.47
140550,140550,2843,Bolt,0.22999999999999998,302.76,72,14.99,15,404.75,1013.58
140551,140551,1210,Toing,0.12,105.22,10,12.0,0,-72.78,771.64
140552,140552,1728,Bolt,0.22999999999999998,288.48,57,14.99,15,175.47,965.78
140553,140553,1000,Main App,0.12,421.47,56,14.99,20,512.46,3090.75
140554,140554,3038,Main App,0.18,62.71,73,14.99,20,170.7,285.7
140555,140555,1112,Toing,0.12,66.41,12,12.0,0,90.41,487.0
140556,140556,3490,Bolt,0.22999999999999998,204.32,46,14.99,15,280.31,684.04
140557,140557,1562,Main App,0.12,767.06,74,14.99,20,876.05,5625.07
140558,140558,1476,Main App,0.18,550.93,62,14.99,20,497.92,2509.78
140559,140559,2554,Bolt,0.22999999999999998,931.29,51,14.99,15,1012.28,3117.79
140560,140560,2138,Toing,0.12,182.2,3,12.0,0,157.2,1336.17
140561,140561,3040,Toing,0.12,276.49,7,12.0,0,295.49,2027.59
140562,140562,51,Main App,0.18,75.75,35,14.99,20,145.74,345.11
140563,140563,3829,Main App,0.25,663.15,35,14.99,20,533.14,1989.46
140564,140564,3885,Main App,0.25,603.52,41,14.99,20,579.51,1810.58
140565,140565,3650,Main App,0.18,558.87,36,14.99,20,629.86,2545.98
140566,140566,801,Main App,0.18,268.87,0,14.99,20,303.86,1224.86
140567,140567,3434,Bolt,0.22999999999999998,439.16,89,14.99,15,458.15,1470.21
140568,140568,764,Main App,0.18,886.71,0,14.99,20,921.7,4039.46
140569,140569,2922,Bolt,0.22999999999999998,196.71,89,14.99,15,315.7,658.54
140570,140570,3042,Toing,0.12,97.14,3,12.0,0,112.14,712.36
140571,140571,314,Main App,0.18,463.01,0,14.99,20,498.0,2109.28
140572,140572,2665,Bolt,0.22999999999999998,330.49,41,14.99,15,401.48,1106.42
140573,140573,3883,Main App,0.18,216.42,44,14.99,20,295.41,985.93
140574,140574,3650,Bolt,0.22999999999999998,491.65,74,14.99,15,595.64,1645.96
140575,140575,3981,Bolt,0.22999999999999998,170.21,44,14.99,15,244.2,569.85
140576,140576,906,Bolt,0.22999999999999998,189.32,91,14.99,15,310.31,633.8
140577,140577,269,Bolt,0.22999999999999998,59.99,71,14.99,15,82.73,200.84
140578,140578,2782,Main App,0.18,812.91,60,14.99,20,907.9,3703.25
140579,140579,2508,Main App,0.25,108.44,28,14.99,20,171.43,325.32
140580,140580,3977,Main App,0.12,515.59,25,14.99,20,575.58,3781.0
140581,140581,933,Main App,0.18,454.29,23,14.99,20,312.28,2069.56
140582,140582,3484,Main App,0.25,938.21,0,14.99,20,873.2,2814.64
140583,140583,3574,Toing,0.12,30.55,17,12.0,0,59.55,224.01
140584,140584,3284,Bolt,0.22999999999999998,766.29,51,14.99,15,747.28,2565.4
140585,140585,2844,Toing,0.12,197.9,8,12.0,0,217.9,1451.27
140586,140586,994,Bolt,0.22999999999999998,706.37,75,14.99,15,811.36,2364.8
140587,140587,1675,Main App,0.25,308.07,54,14.99,20,397.06,924.2
140588,140588,921,Main App,0.25,327.27,71,14.99,20,433.26,981.83
140589,140589,3513,Main App,0.12,63.68,72,14.99,20,170.67,467.0
140590,140590,2742,Main App,0.25,248.66,77,14.99,20,360.65,745.96
140591,140591,1301,Main App,0.12,465.65,0,14.99,20,500.64,3414.73
140592,140592,1176,Toing,0.12,48.44,5,12.0,0,-34.56,355.25
140593,140593,848,Bolt,0.22999999999999998,45.9,43,14.99,15,118.89,153.66
140594,140594,3913,Main App,0.18,160.39,58,14.99,20,253.38,730.69
140595,140595,1587,Main App,0.25,346.94,0,14.99,20,281.93,1040.82
140596,140596,919,Main App,0.18,779.0,36,14.99,20,849.99,3548.76
140597,140597,1130,Toing,0.12,134.0,2,12.0,0,148.0,982.63
140598,140598,446,Main App,0.25,61.63,58,14.99,20,80.66,184.9
140599,140599,1545,Bolt,0.22999999999999998,504.78,77,14.99,15,611.77,1689.93
140600,140600,3422,Main App,0.25,234.22,0,14.99,20,269.21,702.65
140601,140601,3017,Toing,0.12,307.14,10,12.0,0,129.14,2252.32
140602,140602,1865,Main App,0.25,119.5,51,14.99,20,205.49,358.48
140603,140603,2950,Main App,0.12,853.51,57,14.99,20,945.5,6259.04
140604,140604,2452,Toing,0.12,156.7,3,12.0,0,71.7,1149.11
140605,140605,2986,Bolt,0.22999999999999998,268.2,94,14.99,15,392.19,897.89
140606,140606,2930,Main App,0.12,330.12,55,14.99,20,420.11,2420.92
140607,140607,2557,Toing,0.12,131.35,7,12.0,0,150.35,963.21
140608,140608,2171,Main App,0.12,438.09,0,14.99,20,273.08,3212.69
140609,140609,841,Toing,0.12,277.55,9,12.0,0,98.55,2035.37
140610,140610,3867,Main App,0.12,191.65,41,14.99,20,267.64,1405.4
140611,140611,2773,Bolt,0.22999999999999998,316.88,61,14.99,15,357.87,1060.85
140612,140612,1976,Main App,0.18,144.89,38,14.99,20,17.88,660.04
140613,140613,2708,Main App,0.12,124.44,22,14.99,20,181.43,912.58
140614,140614,2718,Main App,0.12,23.55,41,14.99,20,99.54,172.72
140615,140615,306,Bolt,0.22999999999999998,612.17,83,14.99,15,625.16,2049.44
140616,140616,2773,Main App,0.18,246.8,0,14.99,20,181.79,1124.31
140617,140617,1551,Bolt,0.22999999999999998,432.03,46,14.99,15,508.02,1446.34
140618,140618,261,Bolt,0.22999999999999998,284.62,56,14.99,15,370.61,952.86
140619,140619,3376,Main App,0.18,68.94,0,14.99,20,103.93,314.06
140620,140620,915,Bolt,0.22999999999999998,599.96,61,14.99,15,690.95,2008.58
140621,140621,3199,Bolt,0.22999999999999998,441.42,97,14.99,15,568.41,1477.81
140622,140622,979,Main App,0.25,62.22,38,14.99,20,135.21,186.67
140623,140623,595,Main App,0.25,640.74,61,14.99,20,736.73,1922.2
140624,140624,2968,Main App,0.18,51.31,50,14.99,20,136.3,233.72
140625,140625,759,Toing,0.12,134.54,11,12.0,0,57.54,986.63
140626,140626,227,Main App,0.18,775.62,69,14.99,20,879.61,3533.4
140627,140627,2378,Toing,0.12,146.42,0,12.0,0,158.42,1073.73
140628,140628,1887,Bolt,0.22999999999999998,100.86,89,14.99,15,219.85,337.68
140629,140629,748,Bolt,0.22999999999999998,169.97,43,14.99,15,242.96,569.03
140630,140630,931,Toing,0.12,137.04,2,12.0,0,151.04,1004.98
140631,140631,2316,Toing,0.12,272.28,0,12.0,0,284.28,1996.75
140632,140632,1371,Main App,0.12,71.56,34,14.99,20,140.55,524.79
140633,140633,2499,Main App,0.18,300.93,41,14.99,20,376.92,1370.91
140634,140634,1058,Toing,0.12,48.76,16,12.0,0,76.76,357.59
140635,140635,3081,Toing,0.12,267.74,7,12.0,0,286.74,1963.43
140636,140636,445,Toing,0.12,54.06,16,12.0,0,-53.1,396.48
140637,140637,3408,Toing,0.12,245.24,16,12.0,0,273.24,1798.42
140638,140638,3750,Main App,0.18,691.66,64,14.99,20,790.65,3150.9
140639,140639,2795,Bolt,0.22999999999999998,449.79,99,14.99,15,578.78,1505.84
140640,140640,1751,Main App,0.18,81.82,26,14.99,20,142.81,372.72
140641,140641,1675,Main App,0.25,132.29,0,14.99,20,167.28,396.87
140642,140642,3650,Bolt,0.22999999999999998,233.53,79,14.99,15,342.52,781.83
140643,140643,2244,Main App,0.12,81.86,23,14.99,20,139.85,600.3
140644,140644,357,Main App,0.18,341.94,37,14.99,20,263.93,1557.72
140645,140645,2843,Bolt,0.22999999999999998,102.03,55,14.99,15,187.02,341.57
140646,140646,1271,Bolt,0.22999999999999998,328.68,52,14.99,15,410.67,1100.35
140647,140647,2321,Bolt,0.22999999999999998,579.96,53,14.99,15,662.95,1941.61
140648,140648,3265,Main App,0.25,572.77,45,14.99,20,652.76,1718.33
140649,140649,3736,Main App,0.18,177.64,59,14.99,20,271.63,809.23
140650,140650,105,Bolt,0.22999999999999998,252.42,70,14.99,15,352.41,845.05
140651,140651,519,Main App,0.18,485.75,78,14.99,20,398.74,2212.85
140652,140652,3098,Main App,0.18,210.86,0,14.99,20,245.85,960.58
140653,140653,52,Bolt,0.22999999999999998,185.45,90,14.99,15,205.44,620.87
140654,140654,1295,Main App,0.12,411.97,55,14.99,20,501.96,3021.11
140655,140655,782,Bolt,0.22999999999999998,430.97,64,14.99,15,324.96,1442.8
140656,140656,1467,Toing,0.12,326.58,7,12.0,0,305.58,2394.91
140657,140657,183,Main App,0.12,382.56,44,14.99,20,461.55,2805.48
140658,140658,3589,Main App,0.12,141.21,0,14.99,20,176.2,1035.53
140659,140659,933,Bolt,0.22999999999999998,498.73,73,14.99,15,601.72,1669.66
140660,140660,2034,Main App,0.12,110.9,22,14.99,20,167.89,813.24
140661,140661,974,Main App,0.12,41.23,51,14.99,20,24.15,302.34
140662,140662,650,Toing,0.12,129.86,8,12.0,0,149.86,952.27
140663,140663,239,Main App,0.18,60.13,36,14.99,20,131.12,273.91
140664,140664,3942,Main App,0.12,205.39,44,14.99,20,184.38,1506.18
140665,140665,1724,Main App,0.18,222.69,63,14.99,20,320.68,1014.49
140666,140666,2669,Main App,0.18,477.6,20,14.99,20,332.59,2175.75
140667,140667,502,Main App,0.12,278.37,78,14.99,20,391.36,2041.36
140668,140668,2737,Main App,0.25,72.42,64,14.99,20,171.41,217.25
140669,140669,611,Main App,0.25,383.79,63,14.99,20,481.78,1151.35
140670,140670,309,Bolt,0.22999999999999998,359.89,88,14.99,15,477.88,1204.86
140671,140671,1135,Toing,0.12,131.41,18,12.0,0,-38.59,963.7
140672,140672,808,Main App,0.18,178.03,33,14.99,20,97.67,811.0
140673,140673,1121,Toing,0.12,253.22,6,12.0,0,231.22,1856.92
140674,140674,735,Bolt,0.22999999999999998,249.88,76,14.99,15,255.87,836.54
140675,140675,838,Main App,0.25,916.21,58,14.99,20,859.2,2748.64
140676,140676,463,Main App,0.25,342.27,60,14.99,20,437.26,1026.83
140677,140677,924,Main App,0.18,343.04,64,14.99,20,442.03,1562.74
140678,140678,3355,Main App,0.12,385.77,51,14.99,20,471.76,2829.01
140679,140679,1290,Bolt,0.22999999999999998,210.6,40,14.99,15,280.59,705.06
140680,140680,1469,Main App,0.18,343.51,34,14.99,20,412.5,1564.86
140681,140681,845,Main App,0.12,289.08,79,14.99,20,403.07,2119.91
140682,140682,295,Main App,0.18,102.3,29,14.99,20,166.29,466.02
140683,140683,2182,Main App,0.25,286.02,29,14.99,20,150.01,858.08
140684,140684,3825,Main App,0.12,160.53,44,14.99,20,239.52,1177.26
140685,140685,3804,Bolt,0.22999999999999998,744.06,91,14.99,15,865.05,2490.99
140686,140686,117,Bolt,0.22999999999999998,386.95,78,14.99,15,294.94,1295.44
140687,140687,2935,Main App,0.12,49.45,75,14.99,20,97.63,362.6
140688,140688,204,Bolt,0.22999999999999998,486.91,89,14.99,15,605.9,1630.11
140689,140689,1495,Main App,0.12,184.71,44,14.99,20,63.7,1354.53
140690,140690,3739,Bolt,0.22999999999999998,122.31,73,14.99,15,175.3,409.47
140691,140691,694,Toing,0.12,300.64,17,12.0,0,289.64,2204.66
140692,140692,3650,Bolt,0.22999999999999998,213.7,84,14.99,15,327.69,715.45
